SYMBOL,CONCHAR,CONTRACT,DATABRON,DATUM,tickid,NUMTRAD,NUMCROS,VOL,OI,ALTCLS,RANGEMIN,TRADMIN,CODEZ,CODEM,CODEMTIJD,ZTIJD,BLOCKVOL,STARTTIJD,EINDTIJD,OIDATUM,VOLDATUM,HIGH,LOW,DAGVOL,HIGHEXTP,LOWEXTP,HIGHEXVP,LOWEXVP,HIGHEXTP20,LOWEXTP20,HIGHEXVP5,LOWEXVP5,OPEN,HOOG,LAAG,SLOT,TRADVOLMIN,LASTTRADE,INDEX,TCLOSE1,TCLOSE2,LASTACTM1,LASTACTM2,TCLOSE,FIRSTTIJD,STARTEIND,LASTM,LASTMTIJD,NOI,NVOL,OOI,OVOL,FEESTDAG,KSHAREOUT,TOPEN1,TOPEN2,TOPEN,BIDASKRANGE,FLINKRANGE,BIGRANGE,HIGHEXVPTIME,LOWEXVPTIME,HIGHEXTPTIME,LOWEXTPTIME,LASTACTM,LASTACTMTIJD,HOOGTIJD,LAAGTIJD,LIM,LIMC,BBID,BASK,KASPRIJS,KASTIJD,TIKBRON,OPM,APPL,ID,OPEN1,OPEN2,CLOSE1,CLOSE2,SETTLE,LIMPRC,conteindtijd,PRESTARTTIJD,fdatum,posthigh,postlow,prehigh,prelow
ES,INDEX,,,9678,,,,634040,1797850,,,,,,,,,,,,,,,,,,,,,,,,670.64,675.88,670.64,675.88,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-01,,,,
ES,INDEX,,,9679,,,,468550,1775910,,,,,,,,,,,,,,,,,,,,,,,,675.84,675.84,672.55,673.61,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-02,,,,
ES,INDEX,,,9680,,,,508440,1791590,,,,,,,,,,,,,,,,,,,,,,,,673.61,673.64,670.21,672.4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-03,,,,
ES,INDEX,,,9681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-04,,,,
ES,INDEX,,,9682,,,,418390,1789720,,,,,,,,,,,,,,,,,,,,,,,,672.21,672.4,657.41,657.44,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-05,,,,
ES,INDEX,,,9685,,,,451720,1802400,,,,,,,,,,,,,,,,,,,,,,,,657.44,657.65,651.13,652.54,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-08,,,,
ES,INDEX,,,9686,,,,734100,1824710,,,,,,,,,,,,,,,,,,,,,,,,652.64,656.6,652.64,654.75,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-09,,,,
ES,INDEX,,,9687,,,,603790,1795590,,,,,,,,,,,,,,,,,,,,,,,,654.74,656.27,648.39,656.06,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-10,,,,
ES,INDEX,,,9688,,,,859270,1844540,,,,,,,,,,,,,,,,,,,,,,,,656.06,656.06,639.52,645.67,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-11,,,,
ES,INDEX,,,9689,,,,939530,1867550,,,,,,,,,,,,,,,,,,,,,,,,645.67,647.64,640.21,646.19,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-12,,,,
ES,INDEX,,,9692,,,,764370,1859780,,,,,,,,,,,,,,,,,,,,,,,,646.19,646.19,629.69,629.8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-15,,,,
ES,INDEX,,,9693,,,,869050,1882810,,,,,,,,,,,,,,,,,,,,,,,,629.71,631.99,605.88,628.37,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-16,,,,
ES,INDEX,,,9694,,,,1290590,1872610,,,,,,,,,,,,,,,,,,,,,,,,629.04,636.61,628.37,634.07,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-17,,,,
ES,INDEX,,,9695,,,,786110,1853740,,,,,,,,,,,,,,,,,,,,,,,,634.08,644.44,633.29,643.56,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-18,,,,
ES,INDEX,,,9696,,,,873970,1841340,,,,,,,,,,,,,,,,,,,,,,,,643.51,643.56,635.5,638.73,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-19,,,,
ES,INDEX,,,9699,,,,732160,1816010,,,,,,,,,,,,,,,,,,,,,,,,638.72,638.72,630.38,633.77,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-22,,,,
ES,INDEX,,,9700,,,,786220,1808380,,,,,,,,,,,,,,,,,,,,,,,,633.79,637.7,625.65,626.87,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-23,,,,
ES,INDEX,,,9701,,,,815380,1828950,,,,,,,,,,,,,,,,,,,,,,,,626.19,629.1,616.43,626.65,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-24,,,,
ES,INDEX,,,9702,,,,933410,1878030,,,,,,,,,,,,,,,,,,,,,,,,626.65,633.57,626.65,631.17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-25,,,,
ES,INDEX,,,9703,,,,642270,1891350,,,,,,,,,,,,,,,,,,,,,,,,631.18,636.23,631.18,635.9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-26,,,,
ES,INDEX,,,9706,,,,463180,1899670,,,,,,,,,,,,,,,,,,,,,,,,635.9,635.9,630.9,630.91,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-29,,,,
ES,INDEX,,,9707,,,,449240,1887280,,,,,,,,,,,,,,,,,,,,,,,,630.91,635.26,629.22,635.26,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-30,,,,
ES,INDEX,,,9708,,,,607840,1899370,,,,,,,,,,,,,,,,,,,,,,,,635.26,640.54,633.74,639.95,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-07-31,,,,
ES,INDEX,,,9709,,,,621330,1905120,,,,,,,,,,,,,,,,,,,,,,,,639.95,650.66,639.49,650.02,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-01,,,,
ES,INDEX,,,9710,,,,727190,1929710,,,,,,,,,,,,,,,,,,,,,,,,650.13,662.49,650.13,662.49,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-02,,,,
ES,INDEX,,,9713,,,,726650,1933110,,,,,,,,,,,,,,,,,,,,,,,,662.49,663.64,659.03,660.23,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-05,,,,
ES,INDEX,,,9714,,,,462010,1905140,,,,,,,,,,,,,,,,,,,,,,,,660.23,662.75,656.83,662.38,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-06,,,,
ES,INDEX,,,9715,,,,519520,1899460,,,,,,,,,,,,,,,,,,,,,,,,662.39,664.61,660,664.16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-07,,,,
ES,INDEX,,,9716,,,,618530,1903240,,,,,,,,,,,,,,,,,,,,,,,,664.16,664.17,661.28,662.59,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-08,,,,
ES,INDEX,,,9717,,,,486340,1911200,,,,,,,,,,,,,,,,,,,,,,,,662.45,665.37,660.31,662.1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-09,,,,
ES,INDEX,,,9720,,,,520640,1910010,,,,,,,,,,,,,,,,,,,,,,,,662.05,665.77,658.95,665.77,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-12,,,,
ES,INDEX,,,9721,,,,548170,1948590,,,,,,,,,,,,,,,,,,,,,,,,665.77,665.77,659.13,660.2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-13,,,,
ES,INDEX,,,9722,,,,679710,1930160,,,,,,,,,,,,,,,,,,,,,,,,660.2,662.42,658.47,662.05,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-14,,,,
ES,INDEX,,,9723,,,,695820,1914660,,,,,,,,,,,,,,,,,,,,,,,,662.05,664.18,660.64,662.28,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-15,,,,
ES,INDEX,,,9724,,,,541060,1901300,,,,,,,,,,,,,,,,,,,,,,,,662.28,666.34,662.26,665.21,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-16,,,,
ES,INDEX,,,9727,,,,567990,1892930,,,,,,,,,,,,,,,,,,,,,,,,665.15,667.12,665,666.58,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-19,,,,
ES,INDEX,,,9728,,,,520210,1855370,,,,,,,,,,,,,,,,,,,,,,,,666.58,666.99,665.15,665.69,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-20,,,,
ES,INDEX,,,9729,,,,342190,1869710,,,,,,,,,,,,,,,,,,,,,,,,665.69,665.69,662.16,665.07,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-21,,,,
ES,INDEX,,,9730,,,,460280,1876280,,,,,,,,,,,,,,,,,,,,,,,,665.07,670.68,664.88,670.68,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-22,,,,
ES,INDEX,,,9731,,,,581960,1915950,,,,,,,,,,,,,,,,,,,,,,,,670.68,670.68,664.93,667.03,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-23,,,,
ES,INDEX,,,9734,,,,503760,1897740,,,,,,,,,,,,,,,,,,,,,,,,667.03,667.03,662.36,663.88,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-26,,,,
ES,INDEX,,,9735,,,,595810,1912540,,,,,,,,,,,,,,,,,,,,,,,,663.89,666.4,663.5,666.4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-27,,,,
ES,INDEX,,,9736,,,,444230,1914080,,,,,,,,,,,,,,,,,,,,,,,,666.4,667.41,664.39,664.81,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-28,,,,
ES,INDEX,,,9737,,,,427270,1906540,,,,,,,,,,,,,,,,,,,,,,,,664.81,664.81,655.35,657.4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-29,,,,
ES,INDEX,,,9738,,,,816560,1951680,,,,,,,,,,,,,,,,,,,,,,,,657.4,657.71,650.52,651.99,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-08-30,,,,
ES,INDEX,,,9741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-02,,,,
ES,INDEX,,,9742,,,,795460,1969270,,,,,,,,,,,,,,,,,,,,,,,,651.9,655.13,643.97,654.72,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-03,,,,
ES,INDEX,,,9743,,,,1099910,2023510,,,,,,,,,,,,,,,,,,,,,,,,654.72,655.82,652.93,655.61,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-04,,,,
ES,INDEX,,,9744,,,,750620,2000300,,,,,,,,,,,,,,,,,,,,,,,,655.61,655.61,648.89,649.44,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-05,,,,
ES,INDEX,,,9745,,,,894210,2038430,,,,,,,,,,,,,,,,,,,,,,,,649.44,658.21,649.44,655.68,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-06,,,,
ES,INDEX,,,9748,,,,1151550,2088400,,,,,,,,,,,,,,,,,,,,,,,,655.7,663.77,655.68,663.76,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-09,,,,
ES,INDEX,,,9749,,,,951810,2104190,,,,,,,,,,,,,,,,,,,,,,,,663.76,665.57,661.55,663.81,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-10,,,,
ES,INDEX,,,9750,,,,1120350,2123960,,,,,,,,,,,,,,,,,,,,,,,,663.65,667.73,661.79,667.28,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-11,,,,
ES,INDEX,,,9751,,,,1158600,2133650,,,,,,,,,,,,,,,,,,,,,,,,667.34,673.07,667.28,671.15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-12,,,,
ES,INDEX,,,9752,,,,1453760,2208710,,,,,,,,,,,,,,,,,,,,,,,,671.15,681.39,671.15,680.54,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-13,,,,
ES,INDEX,,,9755,,,,1069710,2231850,,,,,,,,,,,,,,,,,,,,,,,,680.54,686.48,680.53,683.98,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-16,,,,
ES,INDEX,,,9756,,,,1025220,2271810,,,,,,,,,,,,,,,,,,,,,,,,683.98,685.8,679.96,682.94,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-17,,,,
ES,INDEX,,,9757,,,,1153240,2289690,,,,,,,,,,,,,,,,,,,,,,,,682.94,683.77,679.75,681.47,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-18,,,,
ES,INDEX,,,9758,,,,1061740,2289150,,,,,,,,,,,,,,,,,,,,,,,,681.47,684.07,679.06,683,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-19,,,,
ES,INDEX,,,9759,,,,859760,1804530,,,,,,,,,,,,,,,,,,,,,,,,683,687.07,683,687.03,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-20,,,,
ES,INDEX,,,9762,,,,519160,1784390,,,,,,,,,,,,,,,,,,,,,,,,687.03,687.03,681.01,686.48,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-23,,,,
ES,INDEX,,,9763,,,,409640,1790220,,,,,,,,,,,,,,,,,,,,,,,,686.48,690.88,683.54,685.61,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-24,,,,
ES,INDEX,,,9764,,,,738330,1821330,,,,,,,,,,,,,,,,,,,,,,,,685.61,688.26,684.92,685.83,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-25,,,,
ES,INDEX,,,9765,,,,627890,1826040,,,,,,,,,,,,,,,,,,,,,,,,685.9,690.15,683.77,685.86,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-26,,,,
ES,INDEX,,,9766,,,,704700,1848550,,,,,,,,,,,,,,,,,,,,,,,,685.91,687.11,683.73,686.19,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-27,,,,
ES,INDEX,,,9769,,,,546730,1830780,,,,,,,,,,,,,,,,,,,,,,,,686.19,690.11,686.03,687.31,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-09-30,,,,
ES,INDEX,,,9770,,,,568330,1827270,,,,,,,,,,,,,,,,,,,,,,,,687.31,689.54,684.44,689.08,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-01,,,,
ES,INDEX,,,9771,,,,684680,1828660,,,,,,,,,,,,,,,,,,,,,,,,689.15,694.82,689.08,694.01,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-02,,,,
ES,INDEX,,,9772,,,,639300,1850660,,,,,,,,,,,,,,,,,,,,,,,,694.06,694.81,691.78,692.78,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-03,,,,
ES,INDEX,,,9773,,,,588030,1850690,,,,,,,,,,,,,,,,,,,,,,,,692.78,701.74,692.78,701.46,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-04,,,,
ES,INDEX,,,9776,,,,782140,1910770,,,,,,,,,,,,,,,,,,,,,,,,701.46,704.17,701.39,703.34,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-07,,,,
ES,INDEX,,,9777,,,,571990,1877940,,,,,,,,,,,,,,,,,,,,,,,,703.35,705.76,699.88,700.64,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-08,,,,
ES,INDEX,,,9778,,,,631570,1858630,,,,,,,,,,,,,,,,,,,,,,,,700.64,702.36,694.42,696.74,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-09,,,,
ES,INDEX,,,9779,,,,794350,1865620,,,,,,,,,,,,,,,,,,,,,,,,696.74,696.82,693.34,694.61,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-10,,,,
ES,INDEX,,,9780,,,,626480,1861320,,,,,,,,,,,,,,,,,,,,,,,,694.61,700.67,694.61,700.66,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-11,,,,
ES,INDEX,,,9783,,,,561200,1877050,,,,,,,,,,,,,,,,,,,,,,,,700.66,705.16,700.66,703.54,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-14,,,,
ES,INDEX,,,9784,,,,369490,1885590,,,,,,,,,,,,,,,,,,,,,,,,704.26,708.07,699.07,702.57,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-15,,,,
ES,INDEX,,,9785,,,,733680,1886650,,,,,,,,,,,,,,,,,,,,,,,,702.41,704.42,699.15,704.41,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-16,,,,
ES,INDEX,,,9786,,,,703100,1890680,,,,,,,,,,,,,,,,,,,,,,,,705,708.52,704.41,706.99,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-17,,,,
ES,INDEX,,,9787,,,,690000,1899660,,,,,,,,,,,,,,,,,,,,,,,,706.89,711.04,706.11,710.82,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-18,,,,
ES,INDEX,,,9790,,,,606880,1935410,,,,,,,,,,,,,,,,,,,,,,,,710.82,714.1,707.71,709.85,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-21,,,,
ES,INDEX,,,9791,,,,870060,1910390,,,,,,,,,,,,,,,,,,,,,,,,709.78,709.85,704.55,706.57,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-22,,,,
ES,INDEX,,,9792,,,,752600,1882070,,,,,,,,,,,,,,,,,,,,,,,,706.57,707.31,700.98,707.27,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-23,,,,
ES,INDEX,,,9793,,,,857140,1884710,,,,,,,,,,,,,,,,,,,,,,,,707.33,708.25,702.11,702.29,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-24,,,,
ES,INDEX,,,9794,,,,791860,1843510,,,,,,,,,,,,,,,,,,,,,,,,702.31,704.11,700.53,700.92,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-25,,,,
ES,INDEX,,,9797,,,,662020,1848820,,,,,,,,,,,,,,,,,,,,,,,,700.92,705.4,697.25,697.26,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-28,,,,
ES,INDEX,,,9798,,,,799400,1852050,,,,,,,,,,,,,,,,,,,,,,,,697.32,703.25,696.22,701.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-29,,,,
ES,INDEX,,,9799,,,,974180,1875190,,,,,,,,,,,,,,,,,,,,,,,,701.59,703.44,700.05,700.9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-30,,,,
ES,INDEX,,,9800,,,,683050,1857340,,,,,,,,,,,,,,,,,,,,,,,,700.9,706.61,700.35,705.27,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-10-31,,,,
ES,INDEX,,,9801,,,,724840,1859560,,,,,,,,,,,,,,,,,,,,,,,,705.27,708.6,701.3,703.77,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-01,,,,
ES,INDEX,,,9804,,,,741030,1887990,,,,,,,,,,,,,,,,,,,,,,,,703.81,707.02,702.84,706.73,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-04,,,,
ES,INDEX,,,9805,,,,573520,1915320,,,,,,,,,,,,,,,,,,,,,,,,706.76,714.56,706.76,714.14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-05,,,,
ES,INDEX,,,9806,,,,662050,1928230,,,,,,,,,,,,,,,,,,,,,,,,714.14,724.6,712.83,724.59,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-06,,,,
ES,INDEX,,,9807,,,,849220,1979250,,,,,,,,,,,,,,,,,,,,,,,,724.59,729.49,722.23,727.65,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-07,,,,
ES,INDEX,,,9808,,,,848710,2003140,,,,,,,,,,,,,,,,,,,,,,,,727.65,730.82,725.22,730.82,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-08,,,,
ES,INDEX,,,9811,,,,573410,1985300,,,,,,,,,,,,,,,,,,,,,,,,730.79,732.6,729.94,731.87,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-11,,,,
ES,INDEX,,,9812,,,,353340,2002590,,,,,,,,,,,,,,,,,,,,,,,,731.87,733.04,728.2,729.56,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-12,,,,
ES,INDEX,,,9813,,,,675970,2013700,,,,,,,,,,,,,,,,,,,,,,,,729.59,732.11,728.03,731.13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-13,,,,
ES,INDEX,,,9814,,,,627480,2046920,,,,,,,,,,,,,,,,,,,,,,,,731.13,735.99,729.2,735.88,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-14,,,,
ES,INDEX,,,9815,,,,709110,2076150,,,,,,,,,,,,,,,,,,,,,,,,735.88,741.92,735.15,737.62,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-15,,,,
ES,INDEX,,,9818,,,,961610,2104140,,,,,,,,,,,,,,,,,,,,,,,,737.62,739.24,734.39,737.02,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-18,,,,
ES,INDEX,,,9819,,,,830570,2080430,,,,,,,,,,,,,,,,,,,,,,,,737.02,742.18,736.87,742.16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1996-11-19,,,,
